ticker,open,high,low,close,volume,vwap,t,transactions,otc
AAPL,189.19,189.195,189.19,189.19,1044.0,189.1911,1701101735000,9,
AAPL,189.19,189.19,189.17,189.17,883.0,189.1779,1701101736000,18,
AAPL,189.17,189.17,189.14,189.14,8951.0,189.1506,1701101738000,50,
AAPL,189.1425,189.16,189.1425,189.16,1138.0,189.1474,1701101739000,12,
AAPL,189.159,189.159,189.159,189.159,107.0,189.1591,1701101743000,8,
AAPL,189.16,189.16,189.16,189.16,887.0,189.1817,1701101744000,22,
AAPL,189.165,189.1673,189.165,189.1673,393.0,189.1662,1701101746000,6,
AAPL,189.17,189.17,189.163,189.163,4717.0,189.1641,1701101747000,14,
AAPL,189.17,189.17,189.17,189.17,1103.0,189.1695,1701101748000,16,
AAPL,189.17,189.18,189.17,189.18,5685.0,189.1795,1701101749000,17,
AAPL,189.19,189.195,189.19,189.19,984.0,189.1906,1701101750000,19,
AAPL,189.19,189.1985,189.19,189.1985,665.0,189.1967,1701101751000,10,
AAPL,189.19,189.19,189.19,189.19,213.0,189.195,1701101752000,9,
AAPL,189.19,189.19,189.19,189.19,2214.0,189.1902,1701101753000,36,
AAPL,189.1903,189.195,189.19,189.19,322.0,189.1923,1701101754000,6,
AAPL,189.195,189.2,189.19,189.2,4636.0,189.1975,1701101755000,51,
AAPL,189.19,189.19,189.18,189.18,1800.0,189.1894,1701101756000,26,
AAPL,189.18,189.1812,189.18,189.18,1863.0,189.1807,1701101757000,24,
AAPL,189.185,189.185,189.18,189.18,867.0,189.1838,1701101758000,12,
AAPL,189.185,189.1885,189.185,189.1885,789.0,189.1859,1701101759000,3,
AAPL,189.1843,189.1843,189.1843,189.1843,534.0,189.1843,1701101760000,5,
AAPL,189.19,189.19,189.19,189.19,205.0,189.19,1701101761000,7,
AAPL,189.185,189.185,189.185,189.185,100.0,189.185,1701101762000,1,
AAPL,189.1889,189.1889,189.1889,189.1889,205.0,189.1888,1701101763000,3,
AAPL,189.185,189.2,189.18,189.195,3608.0,189.185,1701101764000,36,
AAPL,189.1965,189.1965,189.1965,189.1965,145.0,189.1955,1701101765000,9,
AAPL,189.1999,189.2,189.1999,189.2,789.0,189.2006,1701101766000,11,
AAPL,189.22,189.23,189.22,189.22,898.0,189.2221,1701101767000,15,
AAPL,189.225,189.23,189.225,189.23,502.0,189.228,1701101768000,11,
AAPL,189.2295,189.2295,189.225,189.225,1359.0,189.2262,1701101769000,6,
AAPL,189.23,189.235,189.23,189.235,1271.0,189.2319,1701101770000,28,
AAPL,189.235,189.235,189.235,189.235,273.0,189.2354,1701101771000,4,
AAPL,189.2375,189.2399,189.21,189.21,6796.0,189.2193,1701101772000,48,
AAPL,189.2189,189.2189,189.2179,189.2179,1252.0,189.2184,1701101774000,5,
AAPL,189.21,189.22,189.21,189.2114,1304.0,189.2182,1701101776000,19,
AAPL,189.215,189.23,189.215,189.23,7753.0,189.2189,1701101777000,40,
AAPL,189.235,189.235,189.21,189.2175,1895.0,189.2201,1701101779000,28,
AAPL,189.2195,189.22,189.2195,189.22,211.0,189.2198,1701101781000,4,
AAPL,189.23,189.23,189.23,189.23,160.0,189.2282,1701101783000,8,
AAPL,189.23,189.23,189.23,189.23,120.0,189.2297,1701101784000,4,
AAPL,189.235,189.235,189.235,189.235,256.0,189.2351,1701101787000,3,
AAPL,189.235,189.24,189.235,189.24,483.0,189.2382,1701101789000,6,
AAPL,189.24,189.2437,189.24,189.2437,775.0,189.2404,1701101791000,17,
AAPL,189.245,189.245,189.2408,189.2408,398.0,189.2432,1701101792000,6,
AAPL,189.24,189.241,189.24,189.241,1547.0,189.24,1701101793000,12,
AAPL,189.25,189.25,189.25,189.25,524.0,189.25,1701101794000,5,
AAPL,189.245,189.245,189.24,189.245,1099.0,189.2418,1701101795000,6,
AAPL,189.245,189.245,189.245,189.245,532.0,189.245,1701101797000,2,
AAPL,189.25,189.255,189.25,189.25,5614.0,189.2508,1701101798000,64,
AAPL,189.2518,189.2518,189.25,189.25,453.0,189.2511,1701101799000,13,
AAPL,189.2521,189.2521,189.2399,189.2399,2888.0,189.2416,1701101800000,38,
AAPL,189.24,189.25,189.24,189.25,1434.0,189.2479,1701101801000,21,
AAPL,189.2465,189.25,189.2465,189.25,766.0,189.2476,1701101803000,6,
AAPL,189.25,189.25,189.25,189.25,117.0,189.2489,1701101804000,3,
AAPL,189.245,189.245,189.245,189.245,10390.0,189.245,1701101806000,5,
AAPL,189.24,189.24,189.24,189.24,2826.0,189.24,1701101807000,31,
AAPL,189.239,189.239,189.239,189.239,390.0,189.239,1701101808000,2,
AAPL,189.24,189.24,189.24,189.24,114.0,189.2398,1701101810000,4,
AAPL,189.24,189.24,189.24,189.24,96318.0,189.235,1701101811000,11,
AAPL,189.25,189.25,189.25,189.25,874.0,189.2502,1701101812000,24,
AAPL,189.27,189.28,189.27,189.27,1841.0,189.271,1701101814000,31,
AAPL,189.2688,189.28,189.26,189.26,708.0,189.27,1701101815000,15,
AAPL,189.27,189.27,189.265,189.27,2284.0,189.2695,1701101816000,24,
AAPL,189.271,189.271,189.271,189.271,121.0,189.2724,1701101819000,4,
AAPL,189.275,189.275,189.275,189.275,121.0,189.2742,1701101821000,3,
AAPL,189.2701,189.2701,189.2701,189.2701,382.0,189.2701,1701101823000,5,
AAPL,189.275,189.275,189.275,189.275,249.0,189.2746,1701101829000,5,
AAPL,189.28,189.28,189.28,189.28,2481.0,189.2799,1701101830000,39,
AAPL,189.28,189.28,189.28,189.28,366.0,189.2686,1701101831000,7,
AAPL,189.2799,189.2799,189.2799,189.2799,443.0,189.2795,1701101832000,7,
AAPL,189.27,189.27,189.27,189.27,2031.0,189.2703,1701101833000,44,
AAPL,189.27,189.27,189.27,189.27,208.0,189.275,1701101834000,14,
AAPL,189.27,189.27,189.27,189.27,176.0,189.2688,1701101835000,3,
AAPL,189.265,189.265,189.265,189.265,298.0,189.2646,1701101837000,8,
AAPL,189.27,189.2772,189.27,189.27,465.0,189.2719,1701101838000,11,
AAPL,189.27,189.27,189.27,189.27,101.0,189.2701,1701101840000,2,
AAPL,189.27,189.27,189.26,189.26,2356.0,189.2635,1701101841000,48,
AAPL,189.265,189.265,189.26,189.26,641.0,189.2641,1701101842000,5,
AAPL,189.26,189.28,189.255,189.27,1480.0,189.2655,1701101844000,23,
AAPL,189.275,189.275,189.275,189.275,107.0,189.2752,1701101845000,4,
AAPL,189.28,189.28,189.2781,189.2781,716.0,189.2779,1701101847000,5,
AAPL,189.28,189.28,189.28,189.28,7020.0,189.28,1701101849000,42,
AAPL,189.29,189.29,189.2831,189.2831,1205.0,189.2892,1701101850000,24,
AAPL,189.29,189.3,189.29,189.29,5417.0,189.2903,1701101851000,26,
AAPL,189.29,189.29,189.27,189.27,4531.0,189.2756,1701101852000,59,
AAPL,189.28,189.28,189.27,189.27,997.0,189.2725,1701101853000,28,
AAPL,189.265,189.265,189.265,189.265,101.0,189.265,1701101854000,2,
AAPL,189.27,189.27,189.27,189.27,276.0,189.2693,1701101855000,9,
AAPL,189.265,189.27,189.265,189.27,1079.0,189.2693,1701101856000,14,
AAPL,189.27,189.27,189.27,189.27,262.0,189.2699,1701101857000,5,
AAPL,189.27,189.27,189.27,189.27,201.0,189.27,1701101858000,2,
AAPL,189.265,189.265,189.265,189.265,108.0,189.2654,1701101859000,3,
AAPL,189.275,189.275,189.27,189.275,311.0,189.2732,1701101861000,11,
AAPL,189.27,189.27,189.255,189.255,897.0,189.262,1701101862000,18,
AAPL,189.25,189.27,189.25,189.25,1944.0,189.2511,1701101863000,28,
AAPL,189.25,189.25,189.2403,189.2403,977.0,189.2435,1701101864000,7,
AAPL,189.24,189.25,189.24,189.245,315.0,189.2451,1701101865000,6,
AAPL,189.24,189.24,189.24,189.24,1662.0,189.2402,1701101866000,6,
AAPL,189.245,189.245,189.245,189.245,153.0,189.245,1701101867000,5,
AAPL,189.245,189.245,189.245,189.245,125.0,189.2456,1701101869000,6,
AAPL,189.245,189.245,189.245,189.245,103.0,189.2451,1701101870000,4,
AAPL,189.24,189.24,189.24,189.24,528.0,189.24,1701101871000,11,
AAPL,189.25,189.25,189.25,189.25,7137.0,189.2493,1701101875000,26,
AAPL,189.25,189.25,189.23,189.23,3544.0,189.24,1701101878000,52,
AAPL,189.23,189.23,189.23,189.23,257.0,189.2301,1701101879000,11,
AAPL,189.235,189.235,189.2301,189.2301,692.0,189.2338,1701101881000,7,
AAPL,189.24,189.24,189.24,189.24,544.0,189.24,1701101884000,11,
AAPL,189.25,189.25,189.24,189.24,2005.0,189.2709,1701101885000,12,
AAPL,189.24,189.24,189.24,189.24,195.0,189.242,1701101886000,6,
AAPL,189.2488,189.2488,189.2488,189.2488,341.0,189.2484,1701101887000,6,
AAPL,189.25,189.25,189.25,189.25,207.0,189.2495,1701101888000,4,
AAPL,189.23,189.23,189.23,189.23,1547.0,189.23,1701101889000,24,
AAPL,189.2282,189.2282,189.225,189.225,430.0,189.2264,1701101890000,6,
AAPL,189.225,189.225,189.225,189.225,773.0,189.225,1701101891000,5,
AAPL,189.23,189.23,189.23,189.23,717.0,189.23,1701101892000,18,
AAPL,189.23,189.23,189.225,189.225,500.0,189.2274,1701101893000,10,
AAPL,189.22,189.22,189.22,189.22,3159.0,189.22,1701101894000,28,
AAPL,189.22,189.225,189.22,189.22,1337.0,189.2215,1701101895000,25,
AAPL,189.22,189.22,189.22,189.22,748.0,189.2201,1701101896000,18,
AAPL,189.22,189.22,189.22,189.22,843.0,189.22,1701101898000,12,
AAPL,189.22,189.22,189.22,189.22,119.0,189.2203,1701101899000,6,
AAPL,189.22,189.22,189.215,189.215,204.0,189.2174,1701101900000,4,
AAPL,189.219,189.219,189.219,189.219,107.0,189.2189,1701101901000,3,
AAPL,189.215,189.215,189.215,189.215,250.0,189.2156,1701101902000,3,
AAPL,189.21,189.21,189.21,189.21,465.0,189.2092,1701101905000,13,
AAPL,189.21,189.21,189.21,189.21,111.0,189.2099,1701101906000,8,
AAPL,189.2,189.2,189.2,189.2,492.0,189.2002,1701101907000,16,
AAPL,189.1934,189.1934,189.1861,189.1861,1425.0,189.1905,1701101908000,14,
AAPL,189.1981,189.1981,189.1981,189.1981,532.0,189.1981,1701101910000,5,
AAPL,189.19,189.19,189.175,189.175,1464.0,189.1791,1701101911000,18,
AAPL,189.175,189.175,189.1701,189.1701,626.0,189.1721,1701101913000,10,
AAPL,189.18,189.18,189.18,189.18,387.0,189.1779,1701101915000,10,
AAPL,189.1759,189.185,189.1759,189.185,777.0,189.18,1701101920000,15,
AAPL,189.19,189.19,189.19,189.19,513.0,189.1887,1701101921000,17,
AAPL,189.1876,189.19,189.1876,189.19,544.0,189.1893,1701101922000,11,
AAPL,189.19,189.19,189.19,189.19,309.0,189.1899,1701101923000,10,
AAPL,189.19,189.19,189.19,189.19,249.0,189.1902,1701101924000,9,
AAPL,189.2,189.2,189.2,189.2,113.0,189.1997,1701101926000,6,
AAPL,189.195,189.195,189.195,189.195,209.0,189.195,1701101929000,4,
AAPL,189.1999,189.2,189.1999,189.2,1804.0,189.2029,1701101930000,23,
AAPL,189.22,189.22,189.22,189.22,251.0,189.2197,1701101931000,9,
AAPL,189.23,189.23,189.23,189.23,652.0,189.23,1701101932000,19,
AAPL,189.235,189.24,189.235,189.24,834.0,189.2393,1701101933000,17,
AAPL,189.2309,189.2309,189.23,189.23,1117.0,189.2301,1701101934000,17,
AAPL,189.23,189.23,189.23,189.23,149.0,189.2294,1701101935000,4,
AAPL,189.2229,189.2229,189.2229,189.2229,181.0,189.2255,1701101936000,7,
AAPL,189.2248,189.2248,189.2201,189.2215,1233.0,189.2208,1701101937000,9,
AAPL,189.23,189.23,189.22,189.22,1177.0,189.2218,1701101938000,14,
AAPL,189.21,189.23,189.21,189.23,392.0,189.2201,1701101941000,10,
AAPL,189.23,189.23,189.23,189.23,425.0,189.2297,1701101942000,10,
AAPL,189.225,189.225,189.22,189.22,315.0,189.2217,1701101943000,7,
AAPL,189.2299,189.2299,189.2299,189.2299,620.0,189.2291,1701101944000,11,
AAPL,189.23,189.23,189.23,189.23,224.0,189.2295,1701101946000,4,
AAPL,189.245,189.25,189.245,189.25,4649.0,189.2499,1701101947000,24,
AAPL,189.25,189.25,189.25,189.25,1107.0,189.25,1701101951000,18,
AAPL,189.25,189.25,189.24,189.24,445.0,189.245,1701101952000,11,
AAPL,189.24,189.24,189.23,189.23,1888.0,189.238,1701101954000,25,
AAPL,189.23,189.23,189.23,189.23,200.0,189.23,1701101955000,3,
AAPL,189.229,189.229,189.22,189.22,810.0,189.222,1701101957000,8,
AAPL,189.23,189.24,189.23,189.24,1209.0,189.2312,1701101958000,28,
AAPL,189.2458,189.2458,189.2458,189.2458,529.0,189.2456,1701101959000,7,
AAPL,189.2352,189.2352,189.2352,189.2352,101.0,189.2352,1701101961000,2,
AAPL,189.23,189.235,189.23,189.235,347.0,189.2315,1701101963000,10,
AAPL,189.235,189.235,189.235,189.235,133.0,189.2362,1701101964000,7,
AAPL,189.25,189.25,189.25,189.25,738.0,189.2455,1701101965000,16,
AAPL,189.235,189.25,189.235,189.25,1102.0,189.2364,1701101966000,4,
AAPL,189.24,189.24,189.24,189.24,557.0,189.2387,1701101967000,12,
AAPL,189.235,189.235,189.235,189.235,100.0,189.235,1701101968000,1,
AAPL,189.24,189.25,189.24,189.25,324.0,189.2431,1701101970000,5,
AAPL,189.24,189.24,189.235,189.235,432.0,189.2387,1701101971000,17,
AAPL,189.24,189.24,189.24,189.24,233.0,189.2399,1701101972000,12,
AAPL,189.23,189.23,189.23,189.23,365.0,189.2315,1701101976000,6,
AAPL,189.235,189.25,189.235,189.25,828.0,189.2458,1701101977000,8,
AAPL,189.25,189.25,189.25,189.25,1700.0,189.25,1701101978000,26,
AAPL,189.26,189.26,189.25,189.25,663.0,189.2585,1701101979000,14,
AAPL,189.255,189.255,189.255,189.255,166.0,189.2552,1701101986000,3,
AAPL,189.255,189.26,189.255,189.26,1581.0,189.2574,1701101987000,10,
AAPL,189.2699,189.2699,189.2699,189.2699,451.0,189.2688,1701101988000,3,
AAPL,189.26,189.26,189.26,189.26,202.0,189.2601,1701101989000,3,
AAPL,189.269,189.269,189.2613,189.265,858.0,189.2644,1701101991000,6,
AAPL,189.2652,189.2652,189.2652,189.2652,522.0,189.2652,1701101992000,3,
AAPL,189.27,189.28,189.27,189.275,1299.0,189.273,1701101994000,24,
AAPL,189.275,189.275,189.265,189.265,493.0,189.2708,1701101995000,8,
AAPL,189.27,189.28,189.27,189.28,2585.0,189.2711,1701102000000,43,
AAPL,189.2785,189.28,189.2785,189.28,1118.0,189.2798,1701102001000,19,
AAPL,189.2737,189.285,189.2737,189.275,725.0,189.2772,1701102002000,7,
AAPL,189.285,189.285,189.285,189.285,559.0,189.2853,1701102003000,11,
AAPL,189.285,189.29,189.285,189.285,729.0,189.2857,1701102004000,6,
AAPL,189.2801,189.2801,189.2801,189.2801,404.0,189.2802,1701102005000,4,
AAPL,189.2822,189.2899,189.2822,189.2822,1206.0,189.2827,1701102006000,17,
AAPL,189.2899,189.2899,189.2899,189.2899,203.0,189.2899,1701102007000,4,
AAPL,189.285,189.285,189.2801,189.2801,341.0,189.2839,1701102008000,5,
AAPL,189.2899,189.2899,189.2899,189.2899,137.0,189.2883,1701102009000,5,
AAPL,189.2895,189.29,189.2895,189.29,3917.0,189.2899,1701102011000,40,
AAPL,189.295,189.295,189.2884,189.2884,1105.0,189.2926,1701102012000,4,
AAPL,189.291,189.291,189.28,189.285,1754.0,189.2865,1701102013000,25,
AAPL,189.285,189.285,189.28,189.28,454.0,189.2836,1701102014000,7,
AAPL,189.28,189.28,189.275,189.275,1352.0,189.2793,1701102015000,17,
AAPL,189.275,189.275,189.26,189.26,3670.0,189.2629,1701102016000,38,
AAPL,189.27,189.27,189.27,189.27,1594.0,189.2697,1701102018000,25,
AAPL,189.265,189.265,189.265,189.265,305.0,189.2617,1701102020000,6,
AAPL,189.265,189.265,189.265,189.265,647.0,189.265,1701102021000,7,
AAPL,189.265,189.265,189.265,189.265,108.0,189.2651,1701102022000,7,
AAPL,189.26,189.26,189.26,189.26,913.0,189.2607,1701102023000,13,
AAPL,189.255,189.26,189.255,189.26,1673.0,189.2589,1701102026000,21,
AAPL,189.265,189.27,189.265,189.27,551.0,189.2669,1701102028000,14,
AAPL,189.265,189.265,189.265,189.265,307.0,189.265,1701102030000,7,
AAPL,189.265,189.265,189.261,189.261,274.0,189.2636,1701102033000,8,
AAPL,189.2601,189.2601,189.2601,189.2601,1624.0,189.2525,1701102035000,14,
AAPL,189.2632,189.27,189.2612,189.27,7516.0,189.2684,1701102037000,62,
AAPL,189.27,189.27,189.27,189.27,194.0,189.27,1701102038000,3,
AAPL,189.26,189.26,189.25,189.25,4043.0,189.2546,1701102039000,59,
AAPL,189.25,189.25,189.25,189.25,213.0,189.2501,1701102040000,9,
AAPL,189.24,189.245,189.24,189.24,1287.0,189.2411,1701102042000,26,
AAPL,189.24,189.24,189.235,189.235,1040.0,189.2367,1701102043000,10,
AAPL,189.23,189.23,189.22,189.22,1217.0,189.228,1701102044000,29,
AAPL,189.2177,189.2177,189.2177,189.2177,121.0,189.2176,1701102045000,3,
AAPL,189.215,189.22,189.215,189.22,231.0,189.2174,1701102049000,8,
AAPL,189.22,189.22,189.22,189.22,242.0,189.22,1701102050000,5,
AAPL,189.2299,189.2299,189.2223,189.2223,379.0,189.2259,1701102051000,6,
AAPL,189.2299,189.2299,189.2299,189.2299,158.0,189.2297,1701102053000,2,
AAPL,189.23,189.23,189.2201,189.2201,873.0,189.228,1701102055000,10,
AAPL,189.23,189.2463,189.228,189.2463,2758.0,189.2327,1701102056000,48,
AAPL,189.25,189.25,189.25,189.25,237.0,189.25,1701102061000,11,
AAPL,189.2581,189.2581,189.25,189.25,738.0,189.2559,1701102064000,10,
AAPL,189.25,189.25,189.245,189.25,3034.0,189.2502,1701102065000,20,
AAPL,189.255,189.255,189.255,189.255,147.0,189.2545,1701102066000,9,
AAPL,189.2579,189.265,189.2579,189.265,3091.0,189.259,1701102067000,36,
AAPL,189.2667,189.2667,189.26,189.26,1157.0,189.263,1701102069000,18,
AAPL,189.27,189.27,189.27,189.27,547.0,189.27,1701102072000,18,
AAPL,189.27,189.27,189.27,189.27,711.0,189.2701,1701102073000,14,
AAPL,189.27,189.27,189.27,189.27,262.0,189.2697,1701102075000,4,
AAPL,189.265,189.265,189.265,189.265,416.0,189.2637,1701102077000,6,
AAPL,189.26,189.26,189.26,189.26,104.0,189.2601,1701102078000,4,
AAPL,189.2637,189.265,189.2637,189.265,338.0,189.2643,1701102079000,5,
AAPL,189.2699,189.2699,189.2699,189.2699,1054.0,189.2699,1701102081000,4,
AAPL,189.265,189.265,189.25,189.25,1506.0,189.253,1701102083000,25,
AAPL,189.2509,189.2509,189.25,189.25,801.0,189.251,1701102085000,18,
AAPL,189.2501,189.2501,189.2501,189.2501,114.0,189.2507,1701102086000,5,
AAPL,189.26,189.27,189.26,189.27,1263.0,189.2681,1701102088000,17,
AAPL,189.27,189.27,189.27,189.27,199.0,189.2672,1701102089000,5,
AAPL,189.26,189.26,189.26,189.26,620.0,189.2603,1701102090000,8,
AAPL,189.26,189.27,189.26,189.27,906.0,189.266,1701102091000,13,
AAPL,189.28,189.28,189.27,189.27,2294.0,189.2751,1701102092000,31,
AAPL,189.27,189.27,189.27,189.27,111.0,189.2695,1701102093000,4,
AAPL,189.265,189.265,189.265,189.265,140.0,189.2659,1701102095000,3,
AAPL,189.27,189.27,189.26,189.26,602.0,189.2683,1701102096000,4,
AAPL,189.2601,189.2601,189.2601,189.2601,128.0,189.2602,1701102097000,5,
AAPL,189.2691,189.2691,189.2691,189.2691,472.0,189.2674,1701102098000,6,
AAPL,189.27,189.27,189.265,189.265,1179.0,189.2676,1701102099000,8,
AAPL,189.265,189.265,189.26,189.26,1701.0,189.261,1701102101000,24,
AAPL,189.25,189.25,189.25,189.25,819.0,189.25,1701102103000,20,
AAPL,189.25,189.25,189.25,189.25,160.0,189.2495,1701102104000,7,
AAPL,189.25,189.25,189.25,189.25,222.0,189.2509,1701102106000,6,
AAPL,189.2546,189.2546,189.2546,189.2546,297.0,189.2559,1701102107000,13,
AAPL,189.25,189.25,189.25,189.25,458.0,189.2508,1701102110000,8,
AAPL,189.2401,189.26,189.2401,189.26,624.0,189.2434,1701102112000,5,
AAPL,189.245,189.245,189.245,189.245,190.0,189.2465,1701102113000,4,
AAPL,189.25,189.25,189.25,189.25,847.0,189.2502,1701102116000,14,
AAPL,189.25,189.265,189.25,189.26,4637.0,189.2544,1701102120000,60,
AAPL,189.265,189.265,189.265,189.265,105.0,189.265,1701102122000,4,
AAPL,189.265,189.265,189.261,189.261,919.0,189.2645,1701102123000,8,
AAPL,189.27,189.28,189.27,189.28,1707.0,189.2714,1701102124000,33,
AAPL,189.275,189.28,189.275,189.28,4442.0,189.2796,1701102125000,36,
AAPL,189.29,189.29,189.29,189.29,1262.0,189.2895,1701102126000,24,
AAPL,189.29,189.2955,189.2878,189.29,1345.0,189.2909,1701102127000,14,
AAPL,189.29,189.29,189.28,189.28,1995.0,189.2806,1701102128000,23,
AAPL,189.28,189.28,189.27,189.27,1157.0,189.2791,1701102130000,18,
AAPL,189.27,189.27,189.27,189.27,1118.0,189.2688,1701102131000,17,
AAPL,189.26,189.26,189.25,189.25,2086.0,189.2593,1701102132000,27,
AAPL,189.25,189.25,189.25,189.25,474.0,189.2499,1701102134000,8,
AAPL,189.26,189.26,189.26,189.26,111.0,189.2598,1701102138000,7,
AAPL,189.26,189.26,189.255,189.255,492.0,189.2566,1701102139000,10,
AAPL,189.255,189.255,189.255,189.255,105.0,189.2551,1701102140000,3,
AAPL,189.255,189.255,189.255,189.255,179.0,189.255,1701102141000,6,
AAPL,189.26,189.2678,189.26,189.2678,905.0,189.2619,1701102142000,12,
AAPL,189.265,189.275,189.265,189.275,1161.0,189.2688,1701102143000,13,
AAPL,189.28,189.2801,189.28,189.2801,204.0,189.2801,1701102144000,5,
AAPL,189.2768,189.2768,189.2768,189.2768,204.0,189.2783,1701102147000,6,
AAPL,189.279,189.279,189.279,189.279,485.0,189.279,1701102151000,1,
AAPL,189.28,189.28,189.28,189.28,518.0,189.2803,1701102154000,9,
AAPL,189.273,189.273,189.265,189.2699,1230.0,189.2698,1701102155000,23,
AAPL,189.265,189.265,189.265,189.265,210.0,189.265,1701102157000,4,
AAPL,189.26,189.26,189.26,189.26,1096.0,189.2603,1701102158000,7,
AAPL,189.27,189.27,189.2619,189.2619,928.0,189.2674,1701102159000,8,
AAPL,189.27,189.275,189.27,189.275,825.0,189.2706,1701102162000,15,
AAPL,189.275,189.28,189.27,189.28,3845.0,189.272,1701102164000,9,
AAPL,189.275,189.275,189.27,189.27,1286.0,189.2708,1701102165000,17,
AAPL,189.275,189.275,189.275,189.275,1261.0,189.275,1701102166000,11,
AAPL,189.2773,189.2773,189.2773,189.2773,242.0,189.2774,1701102167000,3,
AAPL,189.28,189.28,189.28,189.28,709.0,189.28,1701102168000,12,
AAPL,189.29,189.295,189.29,189.295,430.0,189.2932,1701102171000,8,
AAPL,189.299,189.32,189.299,189.32,3825.0,189.3048,1701102172000,71,
AAPL,189.33,189.335,189.295,189.33,721.0,189.3266,1701102173000,17,
